id,bpm,accuracy,time_ms,time_iso,synced
1337,78.0,3,1783268967326,2026-07-05T23:29:27.326,1
1338,78.0,3,1783268968325,2026-07-05T23:29:28.325,1
1339,78.0,3,1783268969325,2026-07-05T23:29:29.325,1
1340,78.0,3,1783268970325,2026-07-05T23:29:30.325,1
1341,78.0,3,1783268971325,2026-07-05T23:29:31.325,1
1342,78.0,3,1783268972324,2026-07-05T23:29:32.324,1
1343,79.0,3,1783268973326,2026-07-05T23:29:33.326,1
1344,79.0,3,1783268974327,2026-07-05T23:29:34.327,1
1345,79.0,3,1783268975324,2026-07-05T23:29:35.324,1
1346,79.0,3,1783268976328,2026-07-05T23:29:36.328,1
1347,79.0,3,1783268977327,2026-07-05T23:29:37.327,1
1348,80.0,3,1783268978327,2026-07-05T23:29:38.327,1
1349,82.0,3,1783268979327,2026-07-05T23:29:39.327,1
1350,84.0,3,1783268980328,2026-07-05T23:29:40.328,1
1351,84.0,3,1783268981326,2026-07-05T23:29:41.326,1
1352,83.0,3,1783268982328,2026-07-05T23:29:42.328,1
1353,83.0,3,1783268983328,2026-07-05T23:29:43.328,1
1354,83.0,3,1783268984326,2026-07-05T23:29:44.326,1
1355,83.0,3,1783268985328,2026-07-05T23:29:45.328,1
1356,84.0,3,1783268986328,2026-07-05T23:29:46.328,1
1357,84.0,3,1783268987328,2026-07-05T23:29:47.328,1
1358,84.0,3,1783268988328,2026-07-05T23:29:48.328,1
1359,83.0,3,1783268989328,2026-07-05T23:29:49.328,1
1360,83.0,3,1783268990328,2026-07-05T23:29:50.328,1
1361,84.0,3,1783268991328,2026-07-05T23:29:51.328,1
1362,84.0,3,1783268992327,2026-07-05T23:29:52.327,1
1363,84.0,3,1783268993328,2026-07-05T23:29:53.328,1
1364,83.0,3,1783268994328,2026-07-05T23:29:54.328,1
1365,83.0,3,1783268995328,2026-07-05T23:29:55.328,1
1366,83.0,3,1783268996327,2026-07-05T23:29:56.327,1
1367,82.0,3,1783268997325,2026-07-05T23:29:57.325,1
1368,82.0,3,1783268998328,2026-07-05T23:29:58.328,1
1369,83.0,3,1783268999328,2026-07-05T23:29:59.328,1
1370,84.0,3,1783269000328,2026-07-05T23:30:00.328,1
1371,84.0,3,1783269001327,2026-07-05T23:30:01.327,1
1372,84.0,3,1783269002327,2026-07-05T23:30:02.327,1
1373,84.0,3,1783269003326,2026-07-05T23:30:03.326,1
1374,83.0,3,1783269004326,2026-07-05T23:30:04.326,1
1375,83.0,3,1783269005328,2026-07-05T23:30:05.328,1
1376,83.0,3,1783269006328,2026-07-05T23:30:06.328,1
1377,82.0,3,1783269007327,2026-07-05T23:30:07.327,1
1378,82.0,3,1783269008327,2026-07-05T23:30:08.327,1
1379,82.0,3,1783269009328,2026-07-05T23:30:09.328,1
1380,83.0,3,1783269010328,2026-07-05T23:30:10.328,1
1381,83.0,3,1783269011328,2026-07-05T23:30:11.328,1
1382,84.0,3,1783269012328,2026-07-05T23:30:12.328,1
1383,85.0,3,1783269013328,2026-07-05T23:30:13.328,1
1384,86.0,3,1783269014328,2026-07-05T23:30:14.328,1
1385,86.0,3,1783269015327,2026-07-05T23:30:15.327,1
1386,85.0,3,1783269016328,2026-07-05T23:30:16.328,1
1387,85.0,3,1783269017327,2026-07-05T23:30:17.327,1
1388,86.0,3,1783269018328,2026-07-05T23:30:18.328,1
1389,85.0,3,1783269019328,2026-07-05T23:30:19.328,1
1390,85.0,3,1783269020328,2026-07-05T23:30:20.328,1
1391,85.0,3,1783269021328,2026-07-05T23:30:21.328,1
1392,84.0,3,1783269022326,2026-07-05T23:30:22.326,1
1393,84.0,3,1783269023327,2026-07-05T23:30:23.327,1
1394,85.0,3,1783269024325,2026-07-05T23:30:24.325,1
1395,85.0,3,1783269025325,2026-07-05T23:30:25.325,1
1396,87.0,3,1783269026330,2026-07-05T23:30:26.330,1
1397,88.0,3,1783269027325,2026-07-05T23:30:27.325,1
1398,89.0,3,1783269028327,2026-07-05T23:30:28.327,1
1399,90.0,3,1783269029332,2026-07-05T23:30:29.332,1
1400,90.0,3,1783269030330,2026-07-05T23:30:30.330,1
1401,91.0,3,1783269031327,2026-07-05T23:30:31.327,1
1402,91.0,3,1783269032331,2026-07-05T23:30:32.331,1
1403,92.0,3,1783269033331,2026-07-05T23:30:33.331,1
1404,92.0,3,1783269034329,2026-07-05T23:30:34.329,1
1405,92.0,3,1783269035328,2026-07-05T23:30:35.328,1
1406,93.0,3,1783269036588,2026-07-05T23:30:36.588,1
1407,93.0,3,1783269037330,2026-07-05T23:30:37.330,1
1408,93.0,3,1783269038328,2026-07-05T23:30:38.328,1
1409,93.0,3,1783269039333,2026-07-05T23:30:39.333,1
1410,92.0,3,1783269040330,2026-07-05T23:30:40.330,1
1411,91.0,3,1783269041327,2026-07-05T23:30:41.327,1
1412,91.0,3,1783269042330,2026-07-05T23:30:42.330,1
1413,90.0,3,1783269043332,2026-07-05T23:30:43.332,1
1414,89.0,3,1783269044332,2026-07-05T23:30:44.332,1
1415,89.0,3,1783269045334,2026-07-05T23:30:45.334,1
1416,88.0,3,1783269046336,2026-07-05T23:30:46.336,1
1417,87.0,3,1783269047334,2026-07-05T23:30:47.334,1
1418,86.0,3,1783269048334,2026-07-05T23:30:48.334,1
1419,85.0,3,1783269049335,2026-07-05T23:30:49.335,1
1420,84.0,3,1783269050328,2026-07-05T23:30:50.328,1
1421,83.0,3,1783269051332,2026-07-05T23:30:51.332,1
1422,84.0,3,1783269052334,2026-07-05T23:30:52.334,1
1423,84.0,3,1783269053330,2026-07-05T23:30:53.330,1
1424,82.0,3,1783269054331,2026-07-05T23:30:54.331,1
1425,81.0,3,1783269055334,2026-07-05T23:30:55.334,1
1426,82.0,3,1783269056332,2026-07-05T23:30:56.332,1
1427,83.0,3,1783269057329,2026-07-05T23:30:57.329,1
1428,86.0,3,1783269058325,2026-07-05T23:30:58.325,1
1429,84.0,3,1783269059325,2026-07-05T23:30:59.325,1
1430,83.0,3,1783269060325,2026-07-05T23:31:00.325,1
1431,82.0,3,1783269061326,2026-07-05T23:31:01.326,1
1432,84.0,3,1783269062325,2026-07-05T23:31:02.325,1
1433,84.0,3,1783269063325,2026-07-05T23:31:03.325,1
1434,85.0,3,1783269064326,2026-07-05T23:31:04.326,1
1435,84.0,3,1783269065326,2026-07-05T23:31:05.326,1
1436,84.0,3,1783269066324,2026-07-05T23:31:06.324,1
1437,84.0,3,1783269067325,2026-07-05T23:31:07.325,1
1438,83.0,3,1783269068325,2026-07-05T23:31:08.325,1
1439,82.0,3,1783269069325,2026-07-05T23:31:09.325,1
1440,83.0,3,1783269070335,2026-07-05T23:31:10.335,1
1441,84.0,3,1783269071335,2026-07-05T23:31:11.335,1
1442,84.0,3,1783269072325,2026-07-05T23:31:12.325,1
1443,84.0,3,1783269073325,2026-07-05T23:31:13.325,1
1444,82.0,3,1783269074325,2026-07-05T23:31:14.325,1
1445,82.0,3,1783269075328,2026-07-05T23:31:15.328,1
1446,83.0,3,1783269076327,2026-07-05T23:31:16.327,1
1447,84.0,3,1783269077324,2026-07-05T23:31:17.324,1
1448,85.0,3,1783269078325,2026-07-05T23:31:18.325,1
1449,85.0,3,1783269079324,2026-07-05T23:31:19.324,1
1450,84.0,3,1783269080324,2026-07-05T23:31:20.324,1
1451,85.0,3,1783269081326,2026-07-05T23:31:21.326,1
1452,86.0,3,1783269082325,2026-07-05T23:31:22.325,1
1453,87.0,3,1783269083325,2026-07-05T23:31:23.325,1
1454,89.0,3,1783269084325,2026-07-05T23:31:24.325,1
1455,90.0,3,1783269085324,2026-07-05T23:31:25.324,1
1456,91.0,3,1783269086325,2026-07-05T23:31:26.325,1
1457,90.0,3,1783269087324,2026-07-05T23:31:27.324,1
1458,89.0,3,1783269088325,2026-07-05T23:31:28.325,1
1459,89.0,3,1783269089324,2026-07-05T23:31:29.324,1
1460,89.0,3,1783269090324,2026-07-05T23:31:30.324,1
1461,89.0,3,1783269091326,2026-07-05T23:31:31.326,1
1462,88.0,3,1783269092325,2026-07-05T23:31:32.325,1
1463,88.0,3,1783269093324,2026-07-05T23:31:33.324,1
1464,88.0,3,1783269094327,2026-07-05T23:31:34.327,1
1465,89.0,3,1783269095327,2026-07-05T23:31:35.327,1
1466,89.0,3,1783269096330,2026-07-05T23:31:36.330,1
1467,89.0,3,1783269097326,2026-07-05T23:31:37.326,1
1468,89.0,3,1783269098329,2026-07-05T23:31:38.329,1
1469,89.0,3,1783269099328,2026-07-05T23:31:39.328,1
1470,89.0,3,1783269100329,2026-07-05T23:31:40.329,1
1471,89.0,3,1783269101328,2026-07-05T23:31:41.328,1
1472,89.0,3,1783269102327,2026-07-05T23:31:42.327,1
1473,88.0,3,1783269103328,2026-07-05T23:31:43.328,1
1474,88.0,3,1783269104329,2026-07-05T23:31:44.329,1
1475,87.0,3,1783269105329,2026-07-05T23:31:45.329,1
1476,86.0,3,1783269106335,2026-07-05T23:31:46.335,1
1477,84.0,3,1783269107328,2026-07-05T23:31:47.328,1
1478,83.0,3,1783269108327,2026-07-05T23:31:48.327,1
1479,83.0,3,1783269109334,2026-07-05T23:31:49.334,1
1480,82.0,3,1783269110329,2026-07-05T23:31:50.329,1
1481,81.0,3,1783269111330,2026-07-05T23:31:51.330,1
1482,81.0,3,1783269112334,2026-07-05T23:31:52.334,1
1483,80.0,3,1783269113331,2026-07-05T23:31:53.331,1
1484,80.0,3,1783269114330,2026-07-05T23:31:54.330,1
1485,80.0,3,1783269115331,2026-07-05T23:31:55.331,1
1486,79.0,3,1783269116326,2026-07-05T23:31:56.326,1
1487,80.0,3,1783269117328,2026-07-05T23:31:57.328,1
1488,80.0,3,1783269118326,2026-07-05T23:31:58.326,1
1489,80.0,3,1783269119325,2026-07-05T23:31:59.325,1
1490,81.0,3,1783269120325,2026-07-05T23:32:00.325,1
1491,81.0,3,1783269121324,2026-07-05T23:32:01.324,1
1492,82.0,3,1783269122324,2026-07-05T23:32:02.324,1
1493,83.0,3,1783269123324,2026-07-05T23:32:03.324,1
1494,84.0,3,1783269124324,2026-07-05T23:32:04.324,1
1495,85.0,3,1783269125324,2026-07-05T23:32:05.324,1
1496,86.0,3,1783269126325,2026-07-05T23:32:06.325,1
1497,85.0,3,1783269127324,2026-07-05T23:32:07.324,1
1498,85.0,3,1783269128325,2026-07-05T23:32:08.325,1
1499,84.0,3,1783269129324,2026-07-05T23:32:09.324,1
1500,84.0,3,1783269130330,2026-07-05T23:32:10.330,1
1501,83.0,3,1783269131324,2026-07-05T23:32:11.324,1
1502,82.0,3,1783269132338,2026-07-05T23:32:12.338,1
1503,82.0,3,1783269133327,2026-07-05T23:32:13.327,1
1504,83.0,3,1783269134325,2026-07-05T23:32:14.325,1
1505,82.0,3,1783269135329,2026-07-05T23:32:15.329,1
1506,82.0,3,1783269136334,2026-07-05T23:32:16.334,1
1507,82.0,3,1783269137328,2026-07-05T23:32:17.328,1
1508,83.0,3,1783269138331,2026-07-05T23:32:18.331,1
1509,84.0,3,1783269139325,2026-07-05T23:32:19.325,1
1510,84.0,3,1783269140325,2026-07-05T23:32:20.325,1
1511,84.0,3,1783269141327,2026-07-05T23:32:21.327,1
1512,83.0,3,1783269142324,2026-07-05T23:32:22.324,1
1513,81.0,3,1783269143324,2026-07-05T23:32:23.324,1
1514,81.0,3,1783269144324,2026-07-05T23:32:24.324,1
1515,81.0,3,1783269145325,2026-07-05T23:32:25.325,1
1516,82.0,3,1783269146329,2026-07-05T23:32:26.329,1
1517,82.0,3,1783269147330,2026-07-05T23:32:27.330,1
1518,83.0,3,1783269148331,2026-07-05T23:32:28.331,1
1519,84.0,3,1783269149329,2026-07-05T23:32:29.329,1
1520,84.0,3,1783269150327,2026-07-05T23:32:30.327,1
1521,85.0,3,1783269151349,2026-07-05T23:32:31.349,1
1522,85.0,3,1783269152327,2026-07-05T23:32:32.327,1
1523,84.0,3,1783269153335,2026-07-05T23:32:33.335,1
1524,84.0,3,1783269154361,2026-07-05T23:32:34.361,1
1525,83.0,3,1783269155339,2026-07-05T23:32:35.339,1
1526,82.0,3,1783269156332,2026-07-05T23:32:36.332,1
1527,82.0,3,1783269157350,2026-07-05T23:32:37.350,1
1528,81.0,3,1783269158363,2026-07-05T23:32:38.363,1
1529,80.0,3,1783269159356,2026-07-05T23:32:39.356,1
1530,80.0,3,1783269160333,2026-07-05T23:32:40.333,1
1531,80.0,3,1783269161336,2026-07-05T23:32:41.336,1
1532,79.0,3,1783269162334,2026-07-05T23:32:42.334,1
1533,79.0,3,1783269163334,2026-07-05T23:32:43.334,1
1534,78.0,3,1783269164344,2026-07-05T23:32:44.344,1
1535,78.0,3,1783269165339,2026-07-05T23:32:45.339,1
1536,79.0,3,1783269166345,2026-07-05T23:32:46.345,1
1537,80.0,3,1783269167348,2026-07-05T23:32:47.348,1
1538,81.0,3,1783269168352,2026-07-05T23:32:48.352,1
1539,81.0,3,1783269169353,2026-07-05T23:32:49.353,1
1540,82.0,3,1783269170355,2026-07-05T23:32:50.355,1
1541,83.0,3,1783269171325,2026-07-05T23:32:51.325,1
1542,83.0,3,1783269172325,2026-07-05T23:32:52.325,1
1543,84.0,3,1783269173325,2026-07-05T23:32:53.325,1
1544,85.0,3,1783269174324,2026-07-05T23:32:54.324,1
1545,85.0,3,1783269175325,2026-07-05T23:32:55.325,1
1546,85.0,3,1783269176325,2026-07-05T23:32:56.325,1
1547,84.0,3,1783269177325,2026-07-05T23:32:57.325,1
1548,84.0,3,1783269178324,2026-07-05T23:32:58.324,1
1549,84.0,3,1783269179324,2026-07-05T23:32:59.324,1
1550,84.0,3,1783269180324,2026-07-05T23:33:00.324,1
1551,83.0,3,1783269181325,2026-07-05T23:33:01.325,1
1552,83.0,3,1783269182324,2026-07-05T23:33:02.324,1
1553,82.0,3,1783269183325,2026-07-05T23:33:03.325,1
1554,83.0,3,1783269184337,2026-07-05T23:33:04.337,1
1555,83.0,3,1783269185325,2026-07-05T23:33:05.325,1
1556,83.0,3,1783269186327,2026-07-05T23:33:06.327,1
1557,84.0,3,1783269187328,2026-07-05T23:33:07.328,1
1558,84.0,3,1783269188327,2026-07-05T23:33:08.327,1
1559,85.0,3,1783269189326,2026-07-05T23:33:09.326,1
1560,86.0,3,1783269190325,2026-07-05T23:33:10.325,1
1561,88.0,3,1783269191327,2026-07-05T23:33:11.327,1
1562,89.0,3,1783269192333,2026-07-05T23:33:12.333,1
1563,90.0,3,1783269193326,2026-07-05T23:33:13.326,1
1564,90.0,3,1783269194325,2026-07-05T23:33:14.325,1
1565,90.0,3,1783269195324,2026-07-05T23:33:15.324,1
1566,90.0,3,1783269196324,2026-07-05T23:33:16.324,1
1567,89.0,3,1783269197325,2026-07-05T23:33:17.325,1
1568,89.0,3,1783269198325,2026-07-05T23:33:18.325,1
1569,88.0,3,1783269199326,2026-07-05T23:33:19.326,1
1570,87.0,3,1783269200325,2026-07-05T23:33:20.325,1
1571,86.0,3,1783269201325,2026-07-05T23:33:21.325,1
1572,85.0,3,1783269202324,2026-07-05T23:33:22.324,1
1573,84.0,3,1783269203326,2026-07-05T23:33:23.326,1
1574,83.0,3,1783269204326,2026-07-05T23:33:24.326,1
1575,82.0,3,1783269205325,2026-07-05T23:33:25.325,1
1576,81.0,3,1783269206325,2026-07-05T23:33:26.325,1
1577,81.0,3,1783269207324,2026-07-05T23:33:27.324,1
1578,80.0,3,1783269208334,2026-07-05T23:33:28.334,1
1579,80.0,3,1783269209337,2026-07-05T23:33:29.337,1
1580,80.0,3,1783269210335,2026-07-05T23:33:30.335,1
1581,81.0,3,1783269211337,2026-07-05T23:33:31.337,1
1582,82.0,3,1783269212328,2026-07-05T23:33:32.328,1
1583,83.0,3,1783269213337,2026-07-05T23:33:33.337,1
1584,83.0,3,1783269214331,2026-07-05T23:33:34.331,1
1585,83.0,3,1783269215336,2026-07-05T23:33:35.336,1
1586,83.0,3,1783269216336,2026-07-05T23:33:36.336,1
1587,83.0,3,1783269217328,2026-07-05T23:33:37.328,1
1588,82.0,3,1783269218333,2026-07-05T23:33:38.333,1
1589,81.0,3,1783269219333,2026-07-05T23:33:39.333,1
1590,80.0,3,1783269220335,2026-07-05T23:33:40.335,1
1591,80.0,3,1783269221332,2026-07-05T23:33:41.332,1
1592,80.0,3,1783269222338,2026-07-05T23:33:42.338,1
1593,80.0,3,1783269223326,2026-07-05T23:33:43.326,1
1594,80.0,3,1783269224332,2026-07-05T23:33:44.332,1
1595,80.0,3,1783269225329,2026-07-05T23:33:45.329,1
1596,80.0,3,1783269226329,2026-07-05T23:33:46.329,1
1597,80.0,3,1783269227326,2026-07-05T23:33:47.326,1
1598,79.0,3,1783269228326,2026-07-05T23:33:48.326,1
1599,79.0,3,1783269229325,2026-07-05T23:33:49.325,1
1600,79.0,3,1783269230325,2026-07-05T23:33:50.325,1
1601,79.0,3,1783269231325,2026-07-05T23:33:51.325,1
1602,78.0,3,1783269232326,2026-07-05T23:33:52.326,1
1603,79.0,3,1783269233326,2026-07-05T23:33:53.326,1
1604,80.0,3,1783269234326,2026-07-05T23:33:54.326,1
1605,81.0,3,1783269235325,2026-07-05T23:33:55.325,1
1606,80.0,3,1783269236326,2026-07-05T23:33:56.326,1
1607,79.0,3,1783269237327,2026-07-05T23:33:57.327,1
1608,79.0,3,1783269238327,2026-07-05T23:33:58.327,1
1609,80.0,3,1783269239326,2026-07-05T23:33:59.326,1
1610,81.0,3,1783269240327,2026-07-05T23:34:00.327,1
1611,82.0,3,1783269241326,2026-07-05T23:34:01.326,1
1612,83.0,3,1783269242326,2026-07-05T23:34:02.326,1
1613,84.0,3,1783269243325,2026-07-05T23:34:03.325,1
1614,84.0,3,1783269244325,2026-07-05T23:34:04.325,1
1615,84.0,3,1783269245324,2026-07-05T23:34:05.324,1
1616,83.0,3,1783269246328,2026-07-05T23:34:06.328,1
1617,83.0,3,1783269247325,2026-07-05T23:34:07.325,1
1618,82.0,3,1783269248325,2026-07-05T23:34:08.325,1
1619,82.0,3,1783269249325,2026-07-05T23:34:09.325,1
1620,81.0,3,1783269250325,2026-07-05T23:34:10.325,1
1621,81.0,3,1783269251325,2026-07-05T23:34:11.325,1
1622,80.0,3,1783269252324,2026-07-05T23:34:12.324,1
1623,80.0,3,1783269253325,2026-07-05T23:34:13.325,1
1624,79.0,3,1783269254325,2026-07-05T23:34:14.325,1
1625,79.0,3,1783269255325,2026-07-05T23:34:15.325,1
1626,79.0,3,1783269256327,2026-07-05T23:34:16.327,1
1627,79.0,3,1783269257326,2026-07-05T23:34:17.326,1
1628,79.0,3,1783269258325,2026-07-05T23:34:18.325,1
1629,78.0,3,1783269259326,2026-07-05T23:34:19.326,1
1630,78.0,3,1783269260326,2026-07-05T23:34:20.326,1
1631,78.0,3,1783269261326,2026-07-05T23:34:21.326,1
1632,79.0,3,1783269262325,2026-07-05T23:34:22.325,1
1633,79.0,3,1783269263326,2026-07-05T23:34:23.326,1
1634,79.0,3,1783269264324,2026-07-05T23:34:24.324,1
1635,79.0,3,1783269265325,2026-07-05T23:34:25.325,1
1636,79.0,3,1783269266325,2026-07-05T23:34:26.325,1
1637,79.0,3,1783269267325,2026-07-05T23:34:27.325,1
1638,80.0,3,1783269268325,2026-07-05T23:34:28.325,1
1639,80.0,3,1783269269325,2026-07-05T23:34:29.325,1
1640,80.0,3,1783269270324,2026-07-05T23:34:30.324,1
1641,81.0,3,1783269271327,2026-07-05T23:34:31.327,1
1642,82.0,3,1783269272326,2026-07-05T23:34:32.326,1
1643,83.0,3,1783269273324,2026-07-05T23:34:33.324,1
1644,83.0,3,1783269274325,2026-07-05T23:34:34.325,1
1645,83.0,3,1783269275325,2026-07-05T23:34:35.325,1
1646,83.0,3,1783269276325,2026-07-05T23:34:36.325,1
1647,83.0,3,1783269277325,2026-07-05T23:34:37.325,1
1648,82.0,3,1783269278325,2026-07-05T23:34:38.325,1
1649,81.0,3,1783269279325,2026-07-05T23:34:39.325,1
1650,81.0,3,1783269280326,2026-07-05T23:34:40.326,1
1651,80.0,3,1783269281326,2026-07-05T23:34:41.326,1
1652,81.0,3,1783269282325,2026-07-05T23:34:42.325,1
1653,81.0,3,1783269283325,2026-07-05T23:34:43.325,1
1654,81.0,3,1783269284325,2026-07-05T23:34:44.325,1
1655,80.0,3,1783269285325,2026-07-05T23:34:45.325,1
1656,80.0,3,1783269286325,2026-07-05T23:34:46.325,1
1657,81.0,3,1783269287330,2026-07-05T23:34:47.330,1
1658,80.0,3,1783269288326,2026-07-05T23:34:48.326,1
1659,81.0,3,1783269289325,2026-07-05T23:34:49.325,1
1660,81.0,3,1783269290328,2026-07-05T23:34:50.328,1
1661,81.0,3,1783269291326,2026-07-05T23:34:51.326,1
1662,81.0,3,1783269292336,2026-07-05T23:34:52.336,1
1663,82.0,3,1783269293336,2026-07-05T23:34:53.336,1
1664,83.0,3,1783269294338,2026-07-05T23:34:54.338,1
1665,84.0,3,1783269295328,2026-07-05T23:34:55.328,1
1666,84.0,3,1783269296324,2026-07-05T23:34:56.324,1
1667,84.0,3,1783269297328,2026-07-05T23:34:57.328,1
1668,84.0,3,1783269298326,2026-07-05T23:34:58.326,1
1669,84.0,3,1783269299327,2026-07-05T23:34:59.327,1
1670,84.0,3,1783269300324,2026-07-05T23:35:00.324,1
1671,84.0,3,1783269301328,2026-07-05T23:35:01.328,1
1672,84.0,3,1783269302328,2026-07-05T23:35:02.328,1
1673,83.0,3,1783269303328,2026-07-05T23:35:03.328,1
1674,83.0,3,1783269304328,2026-07-05T23:35:04.328,1
1675,82.0,3,1783269305328,2026-07-05T23:35:05.328,1
1676,82.0,3,1783269306328,2026-07-05T23:35:06.328,1
1677,82.0,3,1783269307328,2026-07-05T23:35:07.328,1
1678,81.0,3,1783269308327,2026-07-05T23:35:08.327,1
1679,81.0,3,1783269309328,2026-07-05T23:35:09.328,1
1680,81.0,3,1783269310328,2026-07-05T23:35:10.328,1
1681,81.0,3,1783269311328,2026-07-05T23:35:11.328,1
1682,81.0,3,1783269312326,2026-07-05T23:35:12.326,1
1683,80.0,3,1783269313325,2026-07-05T23:35:13.325,1
1684,81.0,3,1783269314358,2026-07-05T23:35:14.358,1
1685,82.0,3,1783269315329,2026-07-05T23:35:15.329,1
1686,82.0,3,1783269316336,2026-07-05T23:35:16.336,1
1687,83.0,3,1783269317336,2026-07-05T23:35:17.336,1
1688,84.0,3,1783269318332,2026-07-05T23:35:18.332,1
1689,85.0,3,1783269319336,2026-07-05T23:35:19.336,1
1690,87.0,3,1783269320335,2026-07-05T23:35:20.335,1
1691,87.0,3,1783269321338,2026-07-05T23:35:21.338,1
1692,88.0,3,1783269322336,2026-07-05T23:35:22.336,1
1693,87.0,3,1783269323326,2026-07-05T23:35:23.326,1
1694,86.0,3,1783269324338,2026-07-05T23:35:24.338,1
1695,86.0,3,1783269325344,2026-07-05T23:35:25.344,1
1696,85.0,3,1783269326329,2026-07-05T23:35:26.329,1
1697,84.0,3,1783269327330,2026-07-05T23:35:27.330,1
1698,84.0,3,1783269328330,2026-07-05T23:35:28.330,1
1699,83.0,3,1783269329328,2026-07-05T23:35:29.328,1
1700,83.0,3,1783269330337,2026-07-05T23:35:30.337,1
1701,84.0,3,1783269331334,2026-07-05T23:35:31.334,1
1702,84.0,3,1783269332334,2026-07-05T23:35:32.334,1
1703,85.0,3,1783269333334,2026-07-05T23:35:33.334,1
1704,85.0,3,1783269334332,2026-07-05T23:35:34.332,1
1705,84.0,3,1783269335333,2026-07-05T23:35:35.333,1
1706,84.0,3,1783269336333,2026-07-05T23:35:36.333,1
1707,83.0,3,1783269337331,2026-07-05T23:35:37.331,1
1708,83.0,3,1783269338337,2026-07-05T23:35:38.337,1
1709,83.0,3,1783269339329,2026-07-05T23:35:39.329,1
1710,83.0,3,1783269340332,2026-07-05T23:35:40.332,1
1711,84.0,3,1783269341333,2026-07-05T23:35:41.333,1
1712,83.0,3,1783269342335,2026-07-05T23:35:42.335,1
1713,83.0,3,1783269343326,2026-07-05T23:35:43.326,1
1714,84.0,3,1783269344326,2026-07-05T23:35:44.326,1
1715,84.0,3,1783269345331,2026-07-05T23:35:45.331,1
1716,83.0,3,1783269346325,2026-07-05T23:35:46.325,1
1717,83.0,3,1783269347330,2026-07-05T23:35:47.330,1
1718,82.0,3,1783269348343,2026-07-05T23:35:48.343,1
1719,82.0,3,1783269349326,2026-07-05T23:35:49.326,1
1720,83.0,3,1783269350327,2026-07-05T23:35:50.327,1
1721,84.0,3,1783269351328,2026-07-05T23:35:51.328,1
1722,84.0,3,1783269352328,2026-07-05T23:35:52.328,1
1723,84.0,3,1783269353324,2026-07-05T23:35:53.324,1
1724,84.0,3,1783269354328,2026-07-05T23:35:54.328,1
1725,83.0,3,1783269355327,2026-07-05T23:35:55.327,1
1726,83.0,3,1783269356325,2026-07-05T23:35:56.325,1
1727,82.0,3,1783269357326,2026-07-05T23:35:57.326,1
1728,81.0,3,1783269358326,2026-07-05T23:35:58.326,1
1729,81.0,3,1783269359326,2026-07-05T23:35:59.326,1
1730,80.0,3,1783269360324,2026-07-05T23:36:00.324,1
1731,79.0,3,1783269361325,2026-07-05T23:36:01.325,1
1732,79.0,3,1783269362325,2026-07-05T23:36:02.325,1
1733,79.0,3,1783269363325,2026-07-05T23:36:03.325,1
1734,78.0,3,1783269364324,2026-07-05T23:36:04.324,1
1735,78.0,3,1783269365324,2026-07-05T23:36:05.324,1
1736,78.0,3,1783269366325,2026-07-05T23:36:06.325,1
1737,77.0,3,1783269367327,2026-07-05T23:36:07.327,1
1738,78.0,3,1783269368325,2026-07-05T23:36:08.325,1
1739,78.0,3,1783269369327,2026-07-05T23:36:09.327,1
1740,79.0,3,1783269370325,2026-07-05T23:36:10.325,1
1741,80.0,3,1783269371328,2026-07-05T23:36:11.328,1
1742,81.0,3,1783269372332,2026-07-05T23:36:12.332,1
1743,81.0,3,1783269373326,2026-07-05T23:36:13.326,1
1744,81.0,3,1783269374328,2026-07-05T23:36:14.328,1
1745,81.0,3,1783269375327,2026-07-05T23:36:15.327,1
1746,81.0,3,1783269376328,2026-07-05T23:36:16.328,1
1747,80.0,3,1783269377327,2026-07-05T23:36:17.327,1
1748,79.0,3,1783269378328,2026-07-05T23:36:18.328,1
1749,79.0,3,1783269379328,2026-07-05T23:36:19.328,1
1750,79.0,3,1783269380324,2026-07-05T23:36:20.324,1
1751,79.0,3,1783269381328,2026-07-05T23:36:21.328,1
1752,79.0,3,1783269382328,2026-07-05T23:36:22.328,1
1753,79.0,3,1783269383328,2026-07-05T23:36:23.328,1
1754,79.0,3,1783269384327,2026-07-05T23:36:24.327,1
1755,80.0,3,1783269385327,2026-07-05T23:36:25.327,1
1756,80.0,3,1783269386328,2026-07-05T23:36:26.328,1
1757,80.0,3,1783269387327,2026-07-05T23:36:27.327,1
1758,80.0,3,1783269388328,2026-07-05T23:36:28.328,1
1759,81.0,3,1783269389328,2026-07-05T23:36:29.328,1
1760,81.0,3,1783269390325,2026-07-05T23:36:30.325,1
1761,82.0,3,1783269391329,2026-07-05T23:36:31.329,1
1762,82.0,3,1783269392328,2026-07-05T23:36:32.328,1
1763,82.0,3,1783269393327,2026-07-05T23:36:33.327,1
1764,81.0,3,1783269394325,2026-07-05T23:36:34.325,1
1765,81.0,3,1783269395325,2026-07-05T23:36:35.325,1
1766,81.0,3,1783269396325,2026-07-05T23:36:36.325,1
1767,82.0,3,1783269397325,2026-07-05T23:36:37.325,1
1768,82.0,3,1783269398325,2026-07-05T23:36:38.325,1
1769,82.0,3,1783269399325,2026-07-05T23:36:39.325,1
1770,82.0,3,1783269400327,2026-07-05T23:36:40.327,1
1771,83.0,3,1783269401324,2026-07-05T23:36:41.324,1
1772,84.0,3,1783269402324,2026-07-05T23:36:42.324,1
